source,material_id,formula,split,has_ground_truth,true_K_GPa,pred_K_GPa,true_G_GPa,pred_G_GPa,true_gamma,pred_gamma,true_kappa,pred_kappa
jarvis,JVASP-35653,GePbO3,n/a (not a training crystal),False,,184.11079778039476,,93.2179415459893,,2.154143666659951,,9.896718075561164
jarvis,JVASP-183505,FeAsO3,n/a (not a training crystal),True,179.53,168.6532455804265,43.7,84.49274967007952,,2.088573271821083,,11.220655623283696
jarvis,JVASP-179257,CdReO3,n/a (not a training crystal),False,,186.7943539648825,,100.20544657674596,,2.12848263507376,,11.406681574467578
jarvis,JVASP-107592,ZnCoO3,n/a (not a training crystal),False,,175.17248883069877,,83.46328565600535,,2.0950855806287456,,6.566513197218719
jarvis,JVASP-100243,YbPtO3,n/a (not a training crystal),False,,188.8898165296004,,105.70770924368443,,2.106670252741506,,11.483116895436847
jarvis,JVASP-4426,CaSiO3,n/a (not a training crystal),False,,130.08941408732082,,67.98882802813006,,2.0180148500901662,,6.172197622359285
jarvis,JVASP-36979,NaMoO3,n/a (not a training crystal),False,,182.30999306840388,,95.1349097470565,,2.1512503811769825,,8.923217040339107
jarvis,JVASP-36595,ZnOsO3,n/a (not a training crystal),False,,178.86123288835518,,95.0364430693919,,2.121311591704617,,10.99661979982196
jarvis,JVASP-106280,YbGaO3,n/a (not a training crystal),True,156.17,177.3214205725,60.28,92.75052767664032,,2.14691874558504,,10.041497998679528
jarvis,JVASP-180236,TlAsO3,n/a (not a training crystal),True,136.5,178.0221373474285,80.46,98.54931622512308,,2.1171366993719816,,11.548289685153788
jarvis,JVASP-106986,YbNiO3,n/a (not a training crystal),False,,160.39332573765623,,87.628246097763,,2.038234292346156,,9.604251266131364
jarvis,JVASP-100133,MgSnO3,n/a (not a training crystal),False,,181.73325363664745,,88.43412198076493,,2.114725945377601,,7.772865012534335
jarvis,JVASP-50940,ScGaO3,n/a (not a training crystal),True,190.26,182.40397565683136,86.25,90.26655509647766,,2.108719912561222,,8.538924289805133
jarvis,JVASP-181204,FeAgO3,n/a (not a training crystal),True,172.37,152.00465587845162,58.42,76.76838784515498,,2.0614019271723927,,8.966032878608072
jarvis,JVASP-103222,AcAlO3,n/a (not a training crystal),True,196.37,182.8832164832038,135.34,100.8414639191032,,2.129259005631219,,11.827590130987687
jarvis,JVASP-4486,CaSiO3,n/a (not a training crystal),False,,134.53428225141042,,70.09374804371366,,2.026276909065342,,6.408448793679514
jarvis,JVASP-39311,LuRhO3,n/a (not a training crystal),False,,183.1868323489692,,98.69730469387996,,2.147889101774192,,10.900928934737973
jarvis,JVASP-102434,MnGaO3,n/a (not a training crystal),False,,180.63480986246557,,83.947232376362,,2.125635542367599,,6.970048087599546
jarvis,JVASP-138801,AlBiO3,n/a (not a training crystal),True,199.07,172.02313644863327,126.1,88.74155435149788,,2.1133404087049903,,9.588222673262203
jarvis,JVASP-39641,VIrO3,n/a (not a training crystal),True,195.0,180.5938842573404,35.76,94.83767203266876,,2.127802520151791,,11.213766338223522
jarvis,JVASP-37444,YOsO3,n/a (not a training crystal),False,,180.5773261932583,,100.15987141690177,,2.1067327838153997,,12.100390271646432
jarvis,JVASP-36998,TlNiO3,n/a (not a training crystal),False,,179.9235788174292,,91.80931996452532,,2.0913549161322216,,10.063306453128387
jarvis,JVASP-36628,ZnIrO3,n/a (not a training crystal),False,,179.13275502662842,,95.37269162052034,,2.1192724063295887,,11.094748203309278
jarvis,JVASP-134210,TiBiO3,n/a (not a training crystal),True,185.37,177.50272839505774,54.7,96.06145286934556,,2.1395739628565176,,11.384577679268295
jarvis,JVASP-11167,TiZnO3,n/a (not a training crystal),True,181.76,182.90264054895985,64.23,85.84611942468084,,2.1191980983527547,,7.479408474199908
jarvis,JVASP-106985,YbTcO3,n/a (not a training crystal),False,,185.54757886428345,,100.65241214944945,,2.143120468762056,,11.24188337678572
jarvis,JVASP-97790,TiFeO3,n/a (not a training crystal),False,,185.52025434348943,,87.03266557506525,,2.125551623424972,,7.6958180046583
jarvis,JVASP-36620,CdOsO3,n/a (not a training crystal),False,,190.36783770203857,,102.5401200869452,,2.125394753051699,,11.728695437689124
jarvis,JVASP-12484,NaBiO3,n/a (not a training crystal),False,,162.26596052512704,,84.35887349089244,,2.028731578879688,,8.005057357059638
jarvis,JVASP-11275,AlVO3,n/a (not a training crystal),False,,174.52942379999973,,85.0319850463581,,2.0768741735654666,,8.371400696419178
jarvis,JVASP-2334,KUO3,n/a (not a training crystal),True,136.7,122.1162306679842,75.12,54.59122174341576,,2.0095213030856875,,6.730353496523729
jarvis,JVASP-50882,YTmO3,n/a (not a training crystal),False,,200.94318288148656,,110.62263132577478,,2.056772211316492,,6.591034430272305
jarvis,JVASP-180107,TiIrO3,n/a (not a training crystal),True,200.3,169.39162486908072,60.72,88.49801867251833,,2.1421487156264925,,9.71919266950359
jarvis,JVASP-46010,ScInO3,n/a (not a training crystal),False,,172.0232977787562,,90.50516072799138,,2.066019314487891,,8.96427291940849
jarvis,JVASP-52785,MnSnO3,n/a (not a training crystal),False,,184.93068575874105,,89.58209089610037,,2.130873913348918,,7.505455170861393
jarvis,JVASP-184176,InWO3,n/a (not a training crystal),False,,180.0218263625357,,97.8626019855838,,2.127982489811456,,11.458578829388795
jarvis,JVASP-9438,MgTiO3,n/a (not a training crystal),False,,179.0162701031379,,87.88445603854541,,2.09901450013199,,9.03730041313274
jarvis,JVASP-36590,CdIrO3,n/a (not a training crystal),True,192.1,190.36430841393056,31.86,102.62792686217816,,2.1233345142206783,,11.792523189863203
jarvis,JVASP-23231,TiCoO3,n/a (not a training crystal),True,224.17,194.58232520485657,89.44,93.22625780543252,,2.104675298775032,,8.126177220721784
jarvis,JVASP-38950,YbMgO3,n/a (not a training crystal),False,,178.06429876600856,,96.6362359988178,,2.146161898643029,,11.946748193038632
jarvis,JVASP-39301,FeRhO3,n/a (not a training crystal),False,,157.77615912028426,,81.0013555842448,,2.066833927761396,,9.82557354038374
jarvis,JVASP-11344,AlSbO3,n/a (not a training crystal),True,136.27,161.7945694078785,-6.9,82.78159347471984,,2.0540137709741075,,8.382972968974999
jarvis,JVASP-105270,YbPdO3,n/a (not a training crystal),False,,188.89452181939112,,104.59133964317262,,2.130536618222568,,12.149705177162856
jarvis,JVASP-36589,MgGeO3,n/a (not a training crystal),True,193.83,153.9675853867816,105.32,75.18808411453175,,2.0799975522193326,,10.396975847282448
jarvis,JVASP-43442,ScAgO3,n/a (not a training crystal),False,,169.33620074780268,,73.84117015728309,,2.0759510127717293,,6.574816190808088
jarvis,JVASP-151336,MnNiO3,n/a (not a training crystal),False,,178.85031355614515,,84.54798876497095,,2.08807164951088,,6.760032418232364
jarvis,JVASP-92722,VPbO3,n/a (not a training crystal),True,191.73,186.8289195013816,91.46,97.91368046703305,,2.138713165840447,,11.22869681917333
jarvis,JVASP-8575,AlBiO3,n/a (not a training crystal),True,198.9,172.84210232280736,126.0,89.45763239380578,,2.114375192493421,,9.72684064827298
jarvis,JVASP-115294,VPbO3,n/a (not a training crystal),True,192.27,186.79575116194664,92.2,97.8575609646438,,2.1384932411814157,,11.20914428996135
jarvis,JVASP-105884,YbAuO3,n/a (not a training crystal),False,,186.91488247036395,,101.7557830699926,,2.0908181844126608,,11.489294437580824
jarvis,JVASP-93262,LaGaO3,n/a (not a training crystal),True,190.8,174.10969350235067,108.72,97.06747652619129,,2.10896110292441,,12.551564824850862
jarvis,JVASP-109017,AcPdO3,n/a (not a training crystal),True,170.3,173.7613691043348,72.84,93.26384802135668,,2.086567206020966,,11.02869110558936
jarvis,JVASP-105272,TlTcO3,n/a (not a training crystal),False,,176.85401756944134,,98.26998099300876,,2.1129805301803546,,11.331682101360718
jarvis,JVASP-36613,SiHgO3,n/a (not a training crystal),True,231.0,152.24654476293827,103.32,81.91863911150811,,2.050558302533751,,8.468127822911587
jarvis,JVASP-115293,VPbO3,n/a (not a training crystal),True,192.89,187.96323042889065,90.59,98.26526963310172,,2.1410765460896783,,11.243644445932716
jarvis,JVASP-3171,RbUO3,n/a (not a training crystal),True,138.33,106.4924443237378,76.1,44.06320360031549,,2.011998496717299,,4.639585514340084
jarvis,JVASP-37219,SmGaO3,n/a (not a training crystal),True,196.27,175.045483541863,110.98,95.4417588537032,,2.1183301539675314,,11.464906172114958
jarvis,JVASP-38618,PrBiO3,n/a (not a training crystal),False,,109.90164949164888,,43.36262432207212,,1.9337864898568589,,4.970374526736586
jarvis,JVASP-111394,MnCoO3,n/a (not a training crystal),False,,182.03830401230127,,91.5198600133853,,2.086811353660037,,7.238861034499826
jarvis,JVASP-92281,TiPbO3,n/a (not a training crystal),False,,184.71312931949765,,96.60087495630776,,2.1464555866712884,,11.461363432174918
jarvis,JVASP-4429,CaSiO3,n/a (not a training crystal),False,,131.95531515312865,,69.74692289020602,,2.0170816057868106,,6.416722248532585
jarvis,JVASP-11173,NdAlO3,n/a (not a training crystal),True,209.33,168.39637716297668,148.46,87.955238351921,,2.1071215189404517,,10.75756617314945
jarvis,JVASP-37331,SmGeO3,n/a (not a training crystal),True,147.27,166.94423547805434,69.76,92.38553696667182,,2.1176242588642222,,11.407819422396562
jarvis,JVASP-144719,TiFeO3,n/a (not a training crystal),False,,180.87189050641643,,83.36342817262243,,2.1190479086565603,,7.270373717605528
jarvis,JVASP-12248,TiFeO3,n/a (not a training crystal),False,,180.53813773360176,,83.2415618326866,,2.119017927792315,,7.271740608924092
jarvis,JVASP-269,SrTiO3,n/a (not a training crystal),True,178.36,184.8038846282229,96.91,96.06372053235836,,2.1562983398347035,,8.939771918859247
jarvis,JVASP-13958,CaSiO3,n/a (not a training crystal),False,,131.96800948818807,,69.7528197379619,,2.0171070846763413,,6.417505867869774
jarvis,JVASP-169972,MnInO3,n/a (not a training crystal),False,,168.20760798817827,,77.2115090472773,,2.104788068078288,,6.113867540408211
jarvis,JVASP-8775,CeGaO3,n/a (not a training crystal),True,188.6,175.240962405697,101.04,96.90613919600516,,2.1133330836057294,,12.274143556054794
jarvis,JVASP-134224,YBiO3,n/a (not a training crystal),True,123.1,133.99848294909742,60.12,55.24848059832495,,2.0196482532708893,,6.550767642538235
jarvis,JVASP-109018,AcVO3,n/a (not a training crystal),False,,183.6168756434156,,101.37558286588538,,2.1160891368984323,,12.346634543487966
jarvis,JVASP-39279,FePbO3,n/a (not a training crystal),True,155.87,186.07127680872787,56.98,96.01728806458122,,2.14500645062042,,10.577377659944334
jarvis,JVASP-12645,MnSnO3,n/a (not a training crystal),False,,185.92306199829395,,89.82546198517953,,2.12473803405004,,7.685007725340229
jarvis,JVASP-36622,CaGeO3,n/a (not a training crystal),True,183.07,164.96727820207752,123.22,79.48365928054528,,2.132766231031286,,10.58551059840157
jarvis,JVASP-52485,DyTmO3,n/a (not a training crystal),False,,204.5415480273616,,114.89264931151912,,2.055371964046128,,6.2601341756784175
jarvis,JVASP-4957,TiPbO3,n/a (not a training crystal),True,183.5,187.29425928598755,96.54,97.91517659140742,,2.1482123889782536,,11.67934682248033
jarvis,JVASP-93214,CeGaO3,n/a (not a training crystal),True,187.03,173.60719369837798,102.8,96.18892051328466,,2.106321657271525,,12.222357456082342
jarvis,JVASP-183001,ZnCuO3,n/a (not a training crystal),True,156.83,155.9724667606813,40.22,67.81272338411726,,2.0343987993476724,,8.488910795519025
jarvis,JVASP-11575,MnAlO3,n/a (not a training crystal),True,59.45,174.1332801007026,63.3,82.25831497491976,,2.092276377761418,,7.590088377899748
jarvis,JVASP-12606,MnCoO3,n/a (not a training crystal),True,262.19,182.36128518158415,55.69,91.62401329367152,,2.086774567360137,,7.272133134175025
jarvis,JVASP-184056,GaPbO3,n/a (not a training crystal),True,133.17,187.97253261637897,46.12,100.43377147172816,,2.146580537309205,,11.6151737125322
jarvis,JVASP-38184,NdBiO3,n/a (not a training crystal),False,,118.4957143145768,,48.034769192016086,,1.9189599533398,,5.828788974006587
jarvis,JVASP-12235,TiMnO3,n/a (not a training crystal),False,,186.9595947389278,,88.25741237434839,,2.13283286595223,,8.09916063861979
jarvis,JVASP-176804,CeAlO3,n/a (not a training crystal),True,212.87,168.61220362681453,134.38,88.38603969431561,,2.099908703339098,,11.08425530068089
jarvis,JVASP-36604,CdRuO3,n/a (not a training crystal),False,,183.7468824939428,,98.58193581700596,,2.139178638118865,,12.36323635933499
jarvis,JVASP-40300,SrOsO3,n/a (not a training crystal),False,,185.61461599406792,,102.12864374450382,,2.135831794845286,,12.323091922584702
jarvis,JVASP-168646,MnInO3,n/a (not a training crystal),False,,168.21147872064194,,77.21700548901484,,2.1047695407719407,,6.114369859516957
jarvis,JVASP-121940,TmInO3,n/a (not a training crystal),False,,218.21063824896368,,123.48201740462731,,2.060073172046144,,7.05836262838165
jarvis,JVASP-180240,ZnAsO3,n/a (not a training crystal),True,149.87,165.03374639109413,83.2,84.36641484407447,,2.149994120937905,,10.633166108854123
jarvis,JVASP-1237,SrTiO3,n/a (not a training crystal),True,178.36,184.8038846282229,96.91,96.06372053235836,,2.1562983398347035,,8.939771918859247
jarvis,JVASP-92516,CeAlO3,n/a (not a training crystal),True,202.3,168.71190006169235,132.66,88.48259473657258,,2.0999306862119997,,11.107591167091034
jarvis,JVASP-42353,BaOsO3,n/a (not a training crystal),False,,182.62727774375657,,97.18361612316502,,2.130473536086093,,11.2131579530718
jarvis,JVASP-15615,BaIrO3,n/a (not a training crystal),True,170.2,181.02621504157557,67.02,95.3597601673171,,2.130270330970291,,10.972918075246714
jarvis,JVASP-38315,LiCaO3,n/a (not a training crystal),False,,138.5664426590664,,67.68125084464091,,2.068966084521344,,11.244733215499064
jarvis,JVASP-115290,TiPbO3,n/a (not a training crystal),False,,188.35773340500083,,98.47960404494862,,2.149087370360028,,11.743676540822928
jarvis,JVASP-184647,SiWO3,n/a (not a training crystal),False,,148.2212927805854,,74.54190415295704,,2.059289612358857,,7.413088436829912
jarvis,JVASP-37209,SiSnO3,n/a (not a training crystal),True,211.93,161.3439830959206,144.26,78.77379627491649,,2.0717776616366432,,9.631714853012832
jarvis,JVASP-144811,DyInO3,n/a (not a training crystal),False,,214.636394736838,,120.74076031434296,,2.0614904073945453,,6.996522938687825
jarvis,JVASP-136725,SnGeO3,n/a (not a training crystal),True,167.63,184.3673057858316,108.32,89.78442709143914,,2.155946182678227,,10.72769284843769
jarvis,JVASP-10223,PrAlO3,n/a (not a training crystal),True,207.0,174.38717953101462,147.3,90.9743266090319,,2.122914748818077,,11.347927703936111
jarvis,JVASP-41478,UTlO3,n/a (not a training crystal),True,140.8,125.18160275448794,67.32,50.03097608031141,,1.9808512424966755,,5.034058380607508
jarvis,JVASP-11764,TiMnO3,n/a (not a training crystal),False,,181.14062468013688,,85.43345871147939,,2.114636984540894,,7.878392692476728
jarvis,JVASP-92334,SmFeO3,n/a (not a training crystal),False,,174.18921246405105,,91.03773468805691,,2.1239836396763843,,10.490798543334996
jarvis,JVASP-182792,CdGaO3,n/a (not a training crystal),True,153.7,180.43612285524932,40.98,95.76318656840624,,2.151631543869692,,12.165445077722048
jarvis,JVASP-99494,YbTaO3,n/a (not a training crystal),False,,182.38766048286325,,101.78317765693444,,2.1143295100700032,,11.298828520816974
jarvis,JVASP-36586,BaGeO3,n/a (not a training crystal),False,,181.51901445129488,,98.60778122698584,,2.146062767061056,,12.924020335120275
jarvis,JVASP-108825,MnInO3,n/a (not a training crystal),False,,168.175483576814,,77.20344171418616,,2.1046597483169283,,6.11340869968527
jarvis,JVASP-39340,LiHoO3,n/a (not a training crystal),False,,124.36871289682524,,72.98795061430532,,1.9468928442292688,,8.686005375063099
jarvis,JVASP-106481,AcNiO3,n/a (not a training crystal),False,,182.10946138150663,,99.80582273009988,,2.1082742273767456,,11.444523064374728
jarvis,JVASP-183594,BaNaO3,n/a (not a training crystal),True,64.17,141.38066950455914,27.64,72.33506785000928,,2.09538673653562,,11.415695429645009
jarvis,JVASP-35642,KWO3,n/a (not a training crystal),False,,170.39682571440574,,94.80659497926538,,2.1252024855943947,,11.997372232837169
jarvis,JVASP-186486,TaFeO3,n/a (not a training crystal),True,253.37,150.47169196409484,50.62,79.52021915809277,,2.0493496918354133,,7.891708277762401
jarvis,JVASP-41404,YbTiO3,n/a (not a training crystal),True,197.37,180.80063978003705,119.56,91.42510152962691,,2.147882776284553,,10.353217885669764
jarvis,JVASP-36632,ZnGeO3,n/a (not a training crystal),True,194.83,162.47403581392592,85.88,80.44122509765859,,2.09380890469077,,10.042709052263056
jarvis,JVASP-92339,CaCoO3,n/a (not a training crystal),False,,160.31989386101682,,78.31848431132896,,2.0624965439894685,,11.3812362121991
jarvis,JVASP-107394,AcMnO3,n/a (not a training crystal),True,154.93,185.34132171012044,94.94,102.0763284266848,,2.106876758801011,,12.365698661719314
jarvis,JVASP-92333,SmTiO3,n/a (not a training crystal),False,,172.06297974655288,,93.56313836932348,,2.128388001965396,,11.89130300541646
jarvis,JVASP-11237,AlCoO3,n/a (not a training crystal),True,22.12,165.42231116209848,38.92,78.5121085444283,,2.070567019419513,,6.852667640736762
jarvis,JVASP-134209,TiBiO3,n/a (not a training crystal),False,,179.5599429842743,,86.64428626625163,,2.141922406669776,,9.959929383006468
jarvis,JVASP-38274,RbWO3,n/a (not a training crystal),False,,174.9935131667388,,96.871326415957,,2.123636822559229,,11.782915112873352
jarvis,JVASP-184671,TaWO3,n/a (not a training crystal),False,,185.2242525277576,,99.39238607567344,,2.1347171084278536,,10.72694362441504
jarvis,JVASP-109590,SrWO3,n/a (not a training crystal),False,,180.29477423839785,,98.31097216061434,,2.1378920976876987,,11.912376995711377
jarvis,JVASP-99606,SnGeO3,n/a (not a training crystal),True,168.8,186.84504002203823,108.78,91.68993794387536,,2.156526743334856,,11.092394841924431
jarvis,JVASP-184293,MoWO3,n/a (not a training crystal),False,,181.9372684079582,,98.45166632344171,,2.1280632439504767,,11.399378773244068
jarvis,JVASP-38648,NiRuO3,n/a (not a training crystal),False,,154.71159461657945,,80.82350106158228,,2.0364464091483416,,10.075526331590908
jarvis,JVASP-101036,YbZnO3,n/a (not a training crystal),False,,180.4469904132414,,94.99141103640731,,2.121793145925757,,10.668403619489764
jarvis,JVASP-183165,InPtO3,n/a (not a training crystal),True,160.3,188.56976931510147,50.88,102.89456641166996,,2.120392155760248,,12.286253098659172
jarvis,JVASP-36614,CdRhO3,n/a (not a training crystal),False,,184.76570191214464,,99.1568839146422,,2.140171088049898,,12.4613132296648
jarvis,JVASP-7966,ZrPbO3,n/a (not a training crystal),True,132.86,159.1295573303162,61.49,74.16196743213409,,2.104376693761828,,8.754898460919065
jarvis,JVASP-115299,YPbO3,n/a (not a training crystal),False,,162.32783323820425,,68.78684969394473,,2.0865520662375303,,9.103379955331624
jarvis,JVASP-106891,ScFeO3,n/a (not a training crystal),False,,179.6306390289813,,84.75692869401308,,2.114012008347009,,7.821836910315776
jarvis,JVASP-36635,VHgO3,n/a (not a training crystal),False,,168.16932293135986,,90.26770311518248,,2.1029446357464394,,10.05406659687533
jarvis,JVASP-180099,ScIrO3,n/a (not a training crystal),True,200.0,181.1681412419937,57.36,98.40313426376036,,2.123168863543853,,12.138885073509211
jarvis,JVASP-110409,DyCuO3,n/a (not a training crystal),False,,167.77079993892156,,84.67781073408888,,2.0898428563750464,,9.24544764141328
jarvis,JVASP-92812,RbWO3,n/a (not a training crystal),False,,174.42511861583526,,96.45376181243287,,2.123344813682324,,11.764997972779078
jarvis,JVASP-186559,GeWO3,n/a (not a training crystal),False,,192.90898835304708,,102.37571877645348,,2.1443033943773706,,12.523724263123848
jarvis,JVASP-134920,MgGeO3,n/a (not a training crystal),True,195.13,151.3904271750634,108.02,74.50592198967205,,2.0733696620441355,,10.24410405728068
jarvis,JVASP-99531,AcGaO3,n/a (not a training crystal),True,180.27,176.12217105822955,107.26,98.45662984772672,,2.1137975293294566,,11.47077015762663
jarvis,JVASP-92772,SmNiO3,n/a (not a training crystal),False,,173.98008798181544,,91.34555916653152,,2.0970671148081443,,10.592735834131709
jarvis,JVASP-181241,BaWO3,n/a (not a training crystal),True,194.3,183.8162416976297,95.58,95.35146297213984,,2.140866563012337,,11.02765947364331
jarvis,JVASP-8618,CrPbO3,n/a (not a training crystal),True,181.87,182.16786197283892,77.86,93.96023638361255,,2.135856342281649,,10.430344331696812
jarvis,JVASP-36624,CaOsO3,n/a (not a training crystal),False,,187.61939437471597,,102.51428513991569,,2.1315117673930843,,13.112023095830963
jarvis,JVASP-36609,MnCdO3,n/a (not a training crystal),True,187.67,175.36129229626684,32.38,87.90460939841971,,2.12158301337322,,10.66281938989544
jarvis,JVASP-37808,PmRuO3,n/a (not a training crystal),False,,180.8639284733536,,99.24303757549066,,2.1258170962483214,,12.19096568270454
jarvis,JVASP-36611,CaIrO3,n/a (not a training crystal),False,,193.0817228267493,,104.86061458763798,,2.1410548720243696,,13.448801832827646
jarvis,JVASP-36627,VCdO3,n/a (not a training crystal),True,203.77,173.82247800962233,65.44,89.52582356083549,,2.140237084945548,,11.148353135986266
jarvis,JVASP-86506,CeAlO3,n/a (not a training crystal),True,206.63,170.8035478659291,134.18,89.09280078639779,,2.10740606317494,,11.141423568518618
jarvis,JVASP-39851,AcTiO3,n/a (not a training crystal),False,,183.5231391840859,,100.2378989707211,,2.1367289224214394,,12.206627818984016
jarvis,JVASP-183284,MnWO3,n/a (not a training crystal),False,,147.10321310748242,,66.19422973493035,,2.037863366624269,,6.149402473181079
jarvis,JVASP-111395,SmCoO3,n/a (not a training crystal),False,,172.14727747324142,,90.82342426652394,,2.088758449741112,,10.5549813995854
jarvis,JVASP-39098,SiBiO3,n/a (not a training crystal),False,,172.50552338766263,,85.85513700249986,,2.1346530311291727,,8.982858384228528
jarvis,JVASP-92524,CrPbO3,n/a (not a training crystal),True,185.7,182.16760779022852,78.54,93.95993548791122,,2.13585533835898,,10.43027192847294
jarvis,JVASP-100873,YbBiO3,n/a (not a training crystal),False,,178.31787881715138,,92.43735965284448,,2.0765466937423995,,7.095394782015695
jarvis,JVASP-38663,NaReO3,n/a (not a training crystal),False,,182.53391912757127,,98.15062129931178,,2.139811339794589,,12.223742673084985
jarvis,JVASP-36588,MgIrO3,n/a (not a training crystal),False,,189.66522199280823,,102.66084443098124,,2.144284447578397,,13.0994468932966
jarvis,JVASP-41248,CeFeO3,n/a (not a training crystal),False,,173.63890791865396,,89.74965167944731,,2.104602657944559,,10.49887965036037
jarvis,JVASP-35638,RbOsO3,n/a (not a training crystal),False,,175.18603474034035,,97.61030611642587,,2.10854548752826,,11.775920418279156
jarvis,JVASP-39156,ScCuO3,n/a (not a training crystal),False,,161.56972158557642,,81.99642445069097,,2.0561330902551425,,11.60581464106664
jarvis,JVASP-180222,BiAsO3,n/a (not a training crystal),True,144.03,180.9299397465234,60.44,97.7853766121405,,2.1257140460304806,,11.941326232041297
jarvis,JVASP-39448,RuPbO3,n/a (not a training crystal),True,184.2,186.70243965395915,38.22,100.01927102184412,,2.136810336044405,,11.359264836040811
jarvis,JVASP-8623,FeBiO3,n/a (not a training crystal),True,103.32,173.5948479466565,-20.37,86.49338816158622,,2.143550391339497,,9.422577202724916
jarvis,JVASP-9598,NaNbO3,n/a (not a training crystal),True,143.14,170.02334493493524,109.07,86.11075591438728,,2.156472140398517,,8.143673842936199
jarvis,JVASP-136057,SiBiO3,n/a (not a training crystal),True,178.57,172.5452968601183,99.4,85.9140730630196,,2.1353361558800565,,8.993197100650985
jarvis,JVASP-179253,CdPtO3,n/a (not a training crystal),True,161.87,193.6051615370687,30.4,104.77520184076832,,2.1125206098396223,,12.510411261949969
jarvis,JVASP-46422,ScFeO3,n/a (not a training crystal),False,,179.32016841296385,,84.63246770078433,,2.1139992463975155,,7.82583840867957
jarvis,JVASP-41734,TaTlO3,n/a (not a training crystal),True,197.03,174.7813261257545,113.3,94.71111979285251,,2.1196124678812964,,10.24385606615458
jarvis,JVASP-106989,VBiO3,n/a (not a training crystal),False,,177.81524019211648,,96.67246796530952,,2.1038669909334358,,11.3351887696239
jarvis,JVASP-57153,FeBiO3,n/a (not a training crystal),False,,176.46756239294993,,93.34519745409824,,2.115294719686012,,10.2396471804793
jarvis,JVASP-186587,ScHO3,n/a (not a training crystal),True,189.2,117.64835842341432,6.24,69.47290698853617,,1.913046755851536,,10.616743300972058
jarvis,JVASP-135987,CdBiO3,n/a (not a training crystal),False,,162.53808661758438,,76.51399917836095,,2.099038797302424,,9.12754018270934
jarvis,JVASP-92440,FeBiO3,n/a (not a training crystal),False,,173.61108146166086,,86.50563965853648,,2.1435199898948905,,9.427237667042506
jarvis,JVASP-97457,FeBiO3,n/a (not a training crystal),False,,177.6924866932995,,93.39355067432918,,2.1208109212542685,,10.160573680592936
jarvis,JVASP-178873,TlGaO3,n/a (not a training crystal),True,146.5,178.37430253695726,41.76,97.24679625600868,,2.0954224985653376,,11.33697839469474
jarvis,JVASP-105781,LaZnO3,n/a (not a training crystal),False,,184.2843312624905,,101.98642742213764,,2.1097037371702245,,13.74370308659079
jarvis,JVASP-86503,LaAlO3,n/a (not a training crystal),True,203.0,172.15944151640883,141.96,92.08293604081663,,2.0961376944244754,,12.08339304690502
jarvis,JVASP-179521,LiPbO3,n/a (not a training crystal),True,83.37,177.26600097142745,-10.94,87.5760745634932,,2.1451900844544745,,10.006231593450195
jarvis,JVASP-156995,BaTcO3,n/a (not a training crystal),True,184.97,177.17522497027974,78.4,96.23019702450834,,2.123980174144206,,12.624238317152852
jarvis,JVASP-184107,InGeO3,n/a (not a training crystal),False,,175.49618588159143,,84.88384829654768,,2.142670205311572,,9.841684438948963
jarvis,JVASP-8615,SmCoO3,n/a (not a training crystal),True,206.2,173.2201404692903,95.64,91.027006750197,,2.094178519800216,,10.571263770262624
jarvis,JVASP-39266,LuUO3,n/a (not a training crystal),True,6.93,168.37464217982722,3.8,86.09018673658369,,2.0720424453959363,,9.66066953351582
jarvis,JVASP-122267,CaFeO3,n/a (not a training crystal),False,,165.06535751826914,,83.08140795077094,,2.0956520876125397,,12.189172607097042
jarvis,JVASP-49836,CeTiO3,n/a (not a training crystal),False,,173.2586083753326,,95.31423481739428,,2.127582675393565,,12.698931256384288
jarvis,JVASP-134208,TiBiO3,n/a (not a training crystal),True,95.73,171.9487557728772,34.72,77.80989719965201,,2.138053024216854,,8.791298673620064
jarvis,JVASP-173002,KOsO3,n/a (not a training crystal),True,202.17,173.69467155473205,101.62,96.90742485771032,,2.112665107307811,,12.159396944390542
jarvis,JVASP-106606,SrPtO3,n/a (not a training crystal),False,,184.835758559618,,99.63786448216588,,2.135568911125949,,12.182375497322706
jarvis,JVASP-36633,VZnO3,n/a (not a training crystal),False,,169.20908030353226,,84.12161558146826,,2.115769406040405,,11.449256064373516
jarvis,JVASP-183392,YPtO3,n/a (not a training crystal),False,,192.7305912489785,,100.14889321261134,,2.0858363081633304,,13.25498426346562
jarvis,JVASP-179216,BiPdO3,n/a (not a training crystal),True,170.57,183.1527751574716,59.68,100.14204848061468,,2.1023164412624533,,11.903403389710132
jarvis,JVASP-38624,NiAsO3,n/a (not a training crystal),False,,156.06955003390084,,80.14983084939217,,2.031805745702445,,10.680115698439575
jarvis,JVASP-36603,SrIrO3,n/a (not a training crystal),False,,189.08240136936024,,103.08190630141895,,2.139706346424981,,12.488549675545457
jarvis,JVASP-115455,MgAuO3,n/a (not a training crystal),False,,163.4212144863665,,82.64981603219599,,2.069360494865168,,11.441819905347794
jarvis,JVASP-136063,TaBiO3,n/a (not a training crystal),True,199.23,183.7442261857552,39.86,96.27823879998677,,2.1246365831738725,,10.470110221935522
jarvis,JVASP-110400,BaPtO3,n/a (not a training crystal),False,,174.03342933967107,,90.08792311031848,,2.101933674024992,,10.603305672772253
