mb_id,formula,n_sites,K_VRH,G_VRH
mb-05604,Sn,2,37.99999999999999,21.0
mb-05605,Sr,1,12.000000000000002,7.0
mb-05606,Ta,1,193.99999999999997,62.0
mb-05607,Tc,2,300.0000000000001,141.99999999999994
mb-05608,V,1,179.00000000000006,29.999999999999996
mb-05609,W,12,304.0000000000001,146.99999999999997
mb-05610,Y,2,40.99999999999999,26.0
mb-05611,Zr,2,93.99999999999997,34.0
mb-05612,Rb2SiAs2,10,26.0,11.000000000000002
mb-05613,YAgTe2,8,40.99999999999999,20.000000000000004
mb-05614,Rb3Au7,10,54.000000000000014,16.0
mb-05615,La3(TaN3)2,11,167.0,86.99999999999999
mb-05616,Tb2Ti2S2O5,11,138.0,60.0
mb-05617,KAuF4,12,29.999999999999996,7.999999999999999
mb-05618,NaCdSb,12,29.999999999999996,16.0
mb-05619,KZrCuSe3,12,22.999999999999996,17.999999999999996
mb-05620,K3As,8,13.999999999999998,7.999999999999999
mb-05621,CdHgO2,4,77.0,13.999999999999998
mb-05622,PrInAg2,4,70.99999999999999,21.0
mb-05623,DyRh2,6,158.0,60.0
mb-05624,LiGa2Pt,4,98.0,26.0
mb-05625,YInAu2,4,89.0,21.999999999999996
mb-05626,NdMgZn2,4,57.00000000000001,32.00000000000001
mb-05627,ErNbRu2,4,179.99999999999997,70.99999999999999
mb-05628,Yb2ZnGa,4,34.0,21.999999999999996
mb-05629,HoAs,2,74.00000000000001,52.999999999999986
mb-05630,LiAc2Ga,4,34.0,21.0
mb-05631,HfW2,6,223.0,93.99999999999997
mb-05632,SrSe,2,40.99999999999999,27.000000000000004
mb-05633,HoTmZn2,4,59.00000000000001,32.00000000000001
mb-05634,Ca2MgTl,4,26.0,15.000000000000004
mb-05635,Ti2ZnN,8,149.0,100.0
mb-05636,Li2MgPb,4,30.999999999999996,20.000000000000004
mb-05637,HfScOs2,4,201.00000000000009,92.99999999999999
mb-05638,CeSe,2,55.00000000000001,45.00000000000001
mb-05639,Sc2CuIr,4,124.99999999999994,42.99999999999999
mb-05640,Pm2GeAu,4,84.99999999999999,21.0
mb-05641,ScSnPd2,4,124.00000000000003,32.00000000000001
mb-05642,BeSiRu2,4,223.0,123.00000000000003
mb-05643,CsCuSe4,24,12.000000000000002,7.999999999999999
mb-05644,PmAgHg2,4,68.99999999999999,17.0
mb-05645,Yb2CuRh,4,59.00000000000001,21.999999999999996
mb-05646,TbCdAg2,4,66.00000000000001,7.999999999999999
mb-05647,KF,2,29.0,17.0
mb-05648,Pm2SiPd,4,75.00000000000001,20.000000000000004
mb-05649,SmCdHg2,4,61.000000000000014,18.999999999999996
mb-05650,Ti2TcPt,4,202.00000000000006,76.0
mb-05651,PrH2,3,77.0,38.99999999999999
mb-05652,Cu,1,144.99999999999997,50.999999999999986
mb-05653,TaFeRu2,4,236.00000000000009,105.00000000000004
mb-05654,Ac2SiHg,4,48.99999999999999,17.999999999999996
mb-05655,Zn3Ir,4,144.99999999999997,52.999999999999986
mb-05656,CeCdAu2,4,77.0,16.0
mb-05657,PbAu2,6,76.0,37.0
mb-05658,ThN,2,179.00000000000006,88.00000000000001
mb-05659,Sr2BiAu,4,35.0,21.0
mb-05660,Sc4C3,14,111.99999999999997,66.00000000000001
mb-05661,Ti2ReIr,4,236.00000000000009,117.00000000000001
mb-05662,LuInCu2,4,96.0,37.0
mb-05663,Th2BiTe,4,78.99999999999999,46.0
mb-05664,TaAlFe2,4,222.0000000000001,136.99999999999997
mb-05665,Pm2HgGe,4,68.00000000000001,21.0
mb-05666,LiTb2Ir,4,83.99999999999999,34.0
mb-05667,Sm2IrRh,4,108.00000000000004,27.000000000000004
mb-05668,ThMgZn2,4,63.999999999999986,26.0
mb-05669,Pm2SnAu,4,75.00000000000001,17.999999999999996
mb-05670,Ta2NbRu,4,225.0000000000001,92.00000000000001
mb-05671,NbInRu2,4,207.99999999999997,95.00000000000001
mb-05672,TmCu4Ag,6,109.00000000000004,29.0
mb-05673,ErH2,3,86.99999999999999,52.999999999999986
mb-05674,Pr2SnHg,4,57.00000000000001,18.999999999999996
mb-05675,LiMg2Hg,4,40.99999999999999,21.999999999999996
mb-05676,PaAu3,4,126.00000000000001,20.000000000000004
mb-05677,Be2IrPt,4,239.99999999999994,124.99999999999994
mb-05678,NdHoIn2,4,56.00000000000001,21.999999999999996
mb-05679,MnAlIr2,4,231.00000000000009,102.99999999999996
mb-05680,PrMgNi4,6,126.00000000000001,47.00000000000001
mb-05681,YH2,3,68.99999999999999,58.00000000000001
mb-05682,LaIr2,6,241.9999999999999,61.000000000000014
mb-05683,V3Sn,8,162.99999999999994,21.999999999999996
mb-05684,Yb2HgPb,4,38.99999999999999,29.0
mb-05685,MgNbRu2,4,228.00000000000009,78.99999999999999
mb-05686,LiIn2Rh,4,83.00000000000001,47.99999999999999
mb-05687,MgGaNi2,4,124.00000000000003,35.0
mb-05688,LiSmHg2,4,52.00000000000001,12.999999999999998
mb-05689,MgSnRh2,4,149.0,54.000000000000014
mb-05690,HoP,2,88.00000000000001,62.0
mb-05691,Gd2MgTl,4,62.0,18.999999999999996
mb-05692,ZnSiRh2,4,182.99999999999991,60.0
mb-05693,YbO,2,127.99999999999999,89.0
mb-05694,Li2AcIn,4,33.0,17.0
mb-05695,HfInPd2,4,144.99999999999997,29.999999999999996
mb-05696,KZnF3,5,68.99999999999999,34.0
mb-05697,Sc2CuRu,4,118.00000000000003,47.00000000000001
mb-05698,Ac2NiGe,4,55.00000000000001,13.999999999999998
mb-05699,NaSmO2,8,88.00000000000001,48.99999999999999
mb-05700,Sc2PdRu,4,128.99999999999994,54.000000000000014
mb-05701,Dy2AlZn,4,63.0,38.99999999999999
mb-05702,LuTaOs2,4,225.99999999999991,96.0
mb-05703,NaBr,2,27.000000000000004,12.000000000000002
mb-05704,ThCdRh2,4,122.00000000000004,15.000000000000004
mb-05705,PaTiTc2,4,160.99999999999994,48.99999999999999
mb-05706,ZnCuPd2,4,146.00000000000003,52.00000000000001
mb-05707,TaH2,3,225.99999999999991,63.999999999999986
mb-05708,Sm2AgHg,4,58.00000000000001,18.999999999999996
mb-05709,CaTe,2,36.0,23.999999999999993
mb-05710,Be2RuPt,4,223.0,103.99999999999997
mb-05711,K3IO,5,17.999999999999996,12.999999999999998
mb-05712,TiMnCo2,4,173.00000000000003,77.99999999999999
mb-05713,ZrZnNi4,6,167.0,70.99999999999999
mb-05714,U2Ti,3,130.00000000000006,118.99999999999996
mb-05715,PrN,2,133.0,90.00000000000003
mb-05716,Sc2GaOs,4,124.99999999999994,47.00000000000001
mb-05717,Al2CoIr,4,197.99999999999991,93.99999999999997
mb-05718,LiCa2Cd,4,16.0,10.0
mb-05719,TePb,2,39.99999999999999,23.999999999999993
mb-05720,Li2CdPd,4,52.00000000000001,12.999999999999998
mb-05721,YbDyHg2,4,52.00000000000001,25.000000000000007
mb-05722,CaO,2,105.00000000000004,74.00000000000001
mb-05723,ZrBe5,6,126.00000000000001,111.00000000000004
mb-05724,GdB6,7,170.99999999999991,91.00000000000001
mb-05725,ErSe,2,82.0,23.999999999999993
mb-05726,MnSnPd2,4,133.0,28.0
mb-05727,YbPrZn2,4,46.0,28.0
mb-05728,SmErHg2,4,60.0,17.999999999999996
mb-05729,LiHfPd2,4,117.00000000000001,21.0
mb-05730,Sm2ZnIr,4,85.99999999999999,32.00000000000001
mb-05731,GaCuS2,8,75.00000000000001,36.0
mb-05732,HoErAg2,4,68.99999999999999,32.00000000000001
mb-05733,Ce2CdPt2,10,89.0,30.999999999999996
mb-05734,Hf2FeOs,4,195.99999999999994,93.99999999999997
mb-05735,LuP,2,91.00000000000001,64.99999999999999
mb-05736,Lu2CdAg,4,68.00000000000001,21.0
mb-05737,Sr2CdPb,4,58.00000000000001,11.000000000000002
mb-05738,Nb3Sb,8,174.00000000000009,82.0
mb-05739,HgF2,3,88.00000000000001,15.000000000000004
mb-05740,CdAs2,6,33.0,17.999999999999996
mb-05741,Nd2CdIn,4,48.99999999999999,22.999999999999996
mb-05742,ZrZnCu2,4,122.00000000000004,42.99999999999999
mb-05743,NdSe,2,73.0,27.000000000000004
mb-05744,LiCdPd2,4,90.00000000000003,21.0
mb-05745,PaSnAu2,4,106.00000000000004,15.000000000000004
mb-05746,Li2NdTl,4,37.99999999999999,29.0
mb-05747,Ac2CuGe,4,44.0,16.0
mb-05748,Ti2MnRu,4,188.00000000000009,79.99999999999999
mb-05749,VGaFe2,4,225.0000000000001,122.00000000000004
mb-05750,DyCu5,6,107.00000000000001,18.999999999999996
mb-05751,CaLaHg2,4,33.0,29.0
mb-05752,Ti2TcRu,4,205.99999999999994,93.99999999999997
mb-05753,Be2CuPt,4,170.99999999999991,57.00000000000001
mb-05754,TiNbTc2,4,222.0000000000001,96.0
mb-05755,Li2CaSi,4,36.0,28.0
mb-05756,NaLi2Sb,4,29.0,22.999999999999996
mb-05757,AlFeRh2,4,193.00000000000006,37.99999999999999
mb-05758,YErIn2,4,62.0,20.000000000000004
mb-05759,Pm2PtAu,4,90.00000000000003,22.999999999999996
mb-05760,Hf2MoIr,4,191.00000000000006,81.0
mb-05761,LaInAg2,4,96.0,34.0
mb-05762,TmGaRh2,4,144.99999999999997,57.00000000000001
mb-05763,Li2PmPb,4,39.99999999999999,23.999999999999993
mb-05764,BeCrRu2,4,269.00000000000006,101.00000000000001
mb-05765,PbF2,3,70.00000000000001,21.999999999999996
mb-05766,LaPd3,4,122.00000000000004,42.00000000000001
mb-05767,CaCdHg2,4,47.99999999999999,10.0
mb-05768,LiZn2Pd,4,86.99999999999999,20.000000000000004
mb-05769,LaMgNi4,6,106.00000000000004,42.99999999999999
mb-05770,Pm2AgSn,4,62.0,21.0
mb-05771,NbSiTc2,4,240.99999999999997,86.99999999999999
mb-05772,Sc2CuTc,4,111.99999999999997,47.99999999999999
mb-05773,HoZnRh2,4,132.00000000000006,47.00000000000001
mb-05774,Hf2OsRh,4,202.00000000000006,46.0
mb-05775,Sr3AsN,5,57.00000000000001,39.99999999999999
mb-05776,Ti2TcPd,4,179.00000000000006,63.999999999999986
mb-05777,Be2CoPt,4,207.00000000000003,111.00000000000004
mb-05778,AlCuAu2,4,128.99999999999994,28.0
mb-05779,YbThPt2,4,109.99999999999997,28.0
mb-05780,Pr2TlCd,4,50.999999999999986,17.0
mb-05781,TiInCo2,4,158.99999999999994,68.00000000000001
mb-05782,V2CrRe,4,250.99999999999991,111.99999999999997
mb-05783,Ti2MoPt,4,193.00000000000006,89.0
mb-05784,LuAl2,6,82.0,61.000000000000014
mb-05785,PaAs,2,108.00000000000004,54.000000000000014
mb-05786,AcPbAu2,4,74.00000000000001,16.0
mb-05787,SmH2,3,73.0,45.00000000000001
mb-05788,Be2CoIr,4,217.9999999999999,111.00000000000004
mb-05789,ZrH2,3,130.00000000000006,29.0
mb-05790,CaSmCd2,4,42.00000000000001,22.999999999999996
mb-05791,LiYHg2,4,77.99999999999999,12.999999999999998
mb-05792,Yb2ZnPb,4,39.99999999999999,29.0
mb-05793,ReSi,8,246.0000000000001,92.99999999999999
mb-05794,HfCo2,6,156.0,74.00000000000001
mb-05795,HoS,2,98.0,37.99999999999999
mb-05796,PuTe,2,70.99999999999999,27.000000000000004
mb-05797,ScGaRh2,4,160.99999999999994,77.99999999999999
mb-05798,NaF,2,47.99999999999999,29.999999999999996
mb-05799,LiAlCu2,4,88.00000000000001,39.99999999999999
mb-05800,PrB6,7,174.00000000000009,115.00000000000003
mb-05801,SmMg3,4,35.0,27.000000000000004
mb-05802,LiGa2Ru,4,131.00000000000006,52.999999999999986
mb-05803,BeFe2Si,4,223.0,122.00000000000004
mb-05804,LiSiPd2,4,138.0,37.0
mb-05805,NpN,2,144.99999999999997,79.99999999999999
mb-05806,TiMn2Al,4,156.99999999999994,84.99999999999999
mb-05807,TiAlRu2,4,209.0000000000001,85.99999999999999
mb-05808,CaMgTl2,4,37.99999999999999,16.0
mb-05809,TiGaCo2,4,184.99999999999997,74.00000000000001
mb-05810,ScSb,2,64.99999999999999,35.0
mb-05811,Sc2OsPt,4,154.99999999999997,70.00000000000001
mb-05812,LuNbRu2,4,183.99999999999997,77.99999999999999
mb-05813,MgSiIr2,4,214.00000000000006,88.00000000000001
mb-05814,MnInPd2,4,126.99999999999999,28.0
mb-05815,TbPmRh2,4,105.00000000000004,26.0
mb-05816,SmInAg2,4,70.00000000000001,22.999999999999996
mb-05817,Sc2AlZn,4,76.0,46.0
mb-05818,Yb2SbAu,4,47.99999999999999,29.999999999999996
mb-05819,CaSmZn2,4,42.00000000000001,25.000000000000007
mb-05820,LiBe2Ir,4,136.99999999999997,66.00000000000001
mb-05821,NbZnCo2,4,184.99999999999997,56.00000000000001
mb-05822,ErIr2,6,197.0,91.00000000000001
mb-05823,DyAs,2,76.0,52.00000000000001
mb-05824,AlSiRu2,4,236.00000000000009,111.99999999999997
mb-05825,HfAlNi2,4,164.00000000000003,48.99999999999999
mb-05826,TbGaRh2,4,149.0,38.99999999999999
mb-05827,TbLuHg2,4,66.00000000000001,21.0
mb-05828,Dy2TlCd,4,56.00000000000001,26.0
mb-05829,LiInAu2,4,56.00000000000001,29.0
mb-05830,NdInAu2,4,76.0,13.999999999999998
mb-05831,Dy2MgTl,4,54.000000000000014,21.999999999999996
mb-05832,PmCdHg2,4,60.0,20.000000000000004
mb-05833,Ac2SnHg,4,45.00000000000001,15.000000000000004
mb-05834,Tm2AgHg,4,73.0,25.000000000000007
mb-05835,LiSc2Au,4,73.0,40.99999999999999
mb-05836,MnZnIr2,4,223.99999999999997,79.99999999999999
mb-05837,YMgZn2,4,59.00000000000001,35.0
mb-05838,DyInAg2,4,74.00000000000001,21.999999999999996
mb-05839,BeVCo2,4,193.00000000000006,57.00000000000001
mb-05840,Fe3Si,4,211.9999999999999,92.99999999999999
mb-05841,TiGaFe2,4,189.99999999999994,100.0
mb-05842,LiY2Ru,4,72.00000000000001,29.0
mb-05843,Zn3Rh,4,127.99999999999999,46.0
mb-05844,HfCdRh2,4,162.99999999999994,58.00000000000001
mb-05845,TcF6,7,37.99999999999999,4.0
mb-05846,LiTiRh2,4,154.0,62.0
mb-05847,MgZrPd2,4,118.99999999999996,35.0
mb-05848,Ta2FeMo,4,217.9999999999999,98.0
mb-05849,HoCu4Pd,6,126.99999999999999,38.99999999999999
mb-05850,DyYZn2,4,60.0,27.000000000000004
mb-05851,K2O,3,27.000000000000004,12.000000000000002
mb-05852,AcGaTe2,4,42.99999999999999,15.000000000000004
mb-05853,CrSiRu2,4,240.99999999999997,128.99999999999994
mb-05854,TbIr2,6,186.00000000000009,89.0
mb-05855,NaAcTl2,4,35.0,12.000000000000002
mb-05856,ScTaRu2,4,204.99999999999994,101.00000000000001
mb-05857,Ti2MnCo,4,181.00000000000003,83.99999999999999
mb-05858,Pm2TlCd,4,52.00000000000001,18.999999999999996
mb-05859,DyZnRh2,4,128.99999999999994,42.00000000000001
mb-05860,Sr(SnAs)2,5,33.0,29.0
mb-05861,AlZnIr2,4,220.99999999999994,109.00000000000004
mb-05862,AlVRu2,4,235.0,123.00000000000003
mb-05863,LiRh2Pb,4,130.00000000000006,75.00000000000001
mb-05864,K2Te,3,27.000000000000004,9.0
mb-05865,Sc2NiPt,4,124.99999999999994,46.0
mb-05866,Al2NiRu,4,179.00000000000006,86.99999999999999
mb-05867,TaNbTc2,4,194.99999999999991,108.00000000000004
mb-05868,LaMgZn2,4,47.99999999999999,29.0
mb-05869,Sc2AgAu,4,92.99999999999999,26.0
mb-05870,YMg3,4,39.99999999999999,18.999999999999996
mb-05871,MnV2Os,4,265.00000000000006,115.00000000000003
mb-05872,Li2CaSn,4,21.0,25.000000000000007
mb-05873,Mg2Pb,3,35.0,20.000000000000004
mb-05874,Zn2AgAu,4,101.99999999999999,26.0
mb-05875,LuCdRh2,4,144.00000000000003,49.99999999999999
mb-05876,EuPd2,6,85.99999999999999,37.0
mb-05877,Li2MgTl,4,29.0,13.999999999999998
mb-05878,V2ReRu,4,249.99999999999994,124.00000000000003
mb-05879,PaTlAu2,4,109.00000000000004,25.000000000000007
mb-05880,NdIr2,6,179.99999999999997,77.0
mb-05881,ThC,2,138.99999999999997,73.0
mb-05882,SmSb,2,57.00000000000001,33.0
mb-05883,Sc2IrRu,4,156.99999999999994,68.99999999999999
mb-05884,LiAl2Pt,4,126.99999999999999,54.000000000000014
mb-05885,TlBr,2,17.999999999999996,7.0
mb-05886,VZnRu2,4,228.00000000000009,81.0
mb-05887,Li2YbSi,4,42.00000000000001,34.0
mb-05888,Li2TlBi,4,32.00000000000001,22.999999999999996
mb-05889,Ti2TcNi,4,177.00000000000009,72.00000000000001
mb-05890,UN2,3,249.99999999999994,98.0
mb-05891,PaSiTc2,4,205.99999999999994,39.99999999999999
mb-05892,PmAgAu2,4,81.0,7.0
mb-05893,Sc2AgHg,4,77.99999999999999,32.00000000000001
mb-05894,Zr3Hg,8,103.99999999999997,58.00000000000001
mb-05895,BaTlHg2,4,27.000000000000004,7.999999999999999
mb-05896,LiMgPd2,4,78.99999999999999,34.0
mb-05897,PrAs,2,67.0,44.0
mb-05898,Ac2GePd,4,58.00000000000001,17.0
mb-05899,ThCd2,3,64.99999999999999,36.0
mb-05900,Pm2CdSi,4,63.999999999999986,21.0
mb-05901,YbSmPt2,4,92.99999999999999,33.0
mb-05902,Ga2Pt,3,114.00000000000003,21.999999999999996
mb-05903,MnCo2Si,4,219.00000000000009,107.00000000000001
mb-05904,Na3OsN2,24,40.99999999999999,21.0
mb-05905,LiCa2Ga,4,15.000000000000004,16.0
mb-05906,TmInCu4,6,99.0,55.00000000000001
mb-05907,Mn2VGa,4,187.00000000000003,83.00000000000001
mb-05908,YPaRu2,4,131.00000000000006,44.0
mb-05909,Al2CdTe4,7,26.0,16.0
mb-05910,CeAs,2,61.000000000000014,42.99999999999999
mb-05911,GdSe,2,90.00000000000003,37.0
mb-05912,PdF4,10,35.0,17.0
mb-05913,HfBeRh2,4,212.99999999999994,66.00000000000001
mb-05914,LiTbHg2,4,52.00000000000001,13.999999999999998
mb-05915,ScS,2,101.00000000000001,50.999999999999986
mb-05916,BeAlRh2,4,199.00000000000009,103.99999999999997
mb-05917,TmCdRh2,4,135.99999999999997,47.99999999999999
mb-05918,Sr2HgPb,4,55.00000000000001,32.00000000000001
mb-05919,Ti2CoTc,4,193.99999999999997,93.99999999999997
mb-05920,Hg4Pt,5,59.00000000000001,28.0
mb-05921,Yb2AgPb,4,39.99999999999999,12.999999999999998
mb-05922,TiFe2Ge,4,215.00000000000003,126.99999999999999
mb-05923,HfN,2,266.00000000000006,156.0
mb-05924,Yb2TlCd,4,34.0,12.999999999999998
mb-05925,TiTc2W,4,263.0000000000001,127.99999999999999
mb-05926,YMgAg2,4,63.0,13.999999999999998
mb-05927,Tl3VS4,8,25.000000000000007,7.0
mb-05928,Li2YbPb,4,29.0,25.000000000000007
mb-05929,Be2NiIr,4,215.9999999999999,114.00000000000003
mb-05930,Y2ZnIr,4,93.99999999999997,36.0
mb-05931,HfZrTc2,4,140.99999999999991,67.0
mb-05932,HoCdCu4,6,109.00000000000004,49.99999999999999
mb-05933,Ti3Sb,8,119.99999999999996,25.000000000000007
mb-05934,LiNi2Ge,4,133.0,37.0
mb-05935,TaAlOs2,4,272.0,143.00000000000003
mb-05936,MgInPd2,4,109.00000000000004,35.0
mb-05937,HoCu5,6,121.00000000000006,23.999999999999993
mb-05938,Mn3Ge,4,189.99999999999994,84.99999999999999
mb-05939,Sm2TlHg,4,59.00000000000001,20.000000000000004
mb-05940,ScBe5,6,108.00000000000004,103.99999999999997
mb-05941,LuSnRu2,4,161.99999999999994,68.99999999999999
mb-05942,LiZrAu2,4,101.99999999999999,11.000000000000002
mb-05943,Pm2ZnOs,4,92.99999999999999,29.0
mb-05944,Pm2SnPd,4,68.99999999999999,15.000000000000004
mb-05945,Mg2PdAu,4,88.00000000000001,37.0
mb-05946,YHoAg2,4,70.00000000000001,29.999999999999996
mb-05947,LiZn,4,42.00000000000001,25.000000000000007
mb-05948,TbS,2,96.0,37.99999999999999
mb-05949,KAcTe2,4,37.0,18.999999999999996
mb-05950,MnAlRu2,4,217.9999999999999,126.99999999999999
mb-05951,Y2CuRu,4,92.99999999999999,37.0
mb-05952,TiZnCo2,4,189.99999999999994,89.0
mb-05953,TiVRe2,4,254.99999999999991,115.00000000000003
mb-05954,Be2RuAu,4,209.0000000000001,85.99999999999999
mb-05955,TmLuIn2,4,62.0,16.0
mb-05956,VTc2Ge,4,238.99999999999991,90.00000000000003
mb-05957,LiY2Al,4,49.99999999999999,33.0
mb-05958,PaZnRu2,4,170.99999999999991,32.00000000000001
mb-05959,Sc2CuAu,4,100.0,34.0
mb-05960,YbGaRh2,4,127.99999999999999,48.99999999999999
mb-05961,PrMgCd2,4,52.00000000000001,23.999999999999993
mb-05962,Li3Sb,4,37.99999999999999,27.000000000000004
mb-05963,Hf2Cu,3,123.00000000000003,58.00000000000001
mb-05964,LiMg2Pd,4,45.00000000000001,28.0
mb-05965,SmDyIn2,4,57.00000000000001,21.999999999999996
mb-05966,NbZnRu2,4,217.9999999999999,77.0
mb-05967,KTl2Bi,4,22.999999999999996,6.0
mb-05968,ZrCdAu2,4,149.0,25.000000000000007
mb-05969,CaLaMg2,4,29.999999999999996,16.0
mb-05970,ScMnRh2,4,150.99999999999994,62.0
mb-05971,YHoZn2,4,62.0,26.0
mb-05972,Pm2MgTl,4,45.00000000000001,20.000000000000004
mb-05973,YGaRh2,4,124.00000000000003,50.999999999999986
mb-05974,SrF2,3,64.99999999999999,32.00000000000001
mb-05975,SmInAu2,4,83.00000000000001,15.000000000000004
mb-05976,Sc2NiRu,4,124.00000000000003,57.00000000000001
mb-05977,LuZrRu2,4,156.99999999999994,70.99999999999999
mb-05978,YbHfIr2,4,158.99999999999994,46.0
mb-05979,MgZrRh2,4,149.0,67.0
mb-05980,DyHoIn2,4,60.0,21.0
mb-05981,ThSnAu2,4,101.99999999999999,17.999999999999996
mb-05982,Pm2CuPt,4,92.99999999999999,27.000000000000004
mb-05983,Al2RuPt,4,201.00000000000009,96.99999999999999
mb-05984,LiSiNi2,4,149.0,42.99999999999999
mb-05985,SmCu4Ag,6,96.99999999999999,33.0
mb-05986,ZrCdCu2,4,115.00000000000003,50.999999999999986
mb-05987,Li2LaIn,4,56.00000000000001,29.0
mb-05988,MnZnRh2,4,168.0,60.0
mb-05989,ScNbRu2,4,194.99999999999991,91.00000000000001
mb-05990,YMgCu4,6,92.00000000000001,42.99999999999999
mb-05991,ThInAu2,4,102.99999999999996,18.999999999999996
mb-05992,LuHfRu2,4,162.99999999999994,75.00000000000001
mb-05993,YbTl2Cd,4,36.0,15.000000000000004
mb-05994,SmP,2,78.99999999999999,54.000000000000014
mb-05995,YbNdAg2,4,50.999999999999986,21.0
mb-05996,LaRh2,6,135.0,44.0
mb-05997,ScInCu2,4,95.00000000000001,40.99999999999999
mb-05998,LiSmTl2,4,39.99999999999999,12.000000000000002
mb-05999,LiZn2Ir,4,114.00000000000003,39.99999999999999
mb-06000,FeCo2Ge,4,168.0,70.99999999999999
mb-06001,DySe,2,82.0,29.999999999999996
mb-06002,ErGaRh2,4,153.00000000000003,49.99999999999999
mb-06003,Y2ZnRu,4,86.99999999999999,30.999999999999996
mb-06004,TbSe,2,77.0,27.000000000000004
mb-06005,Tm2AgRu,4,96.99999999999999,37.99999999999999
mb-06006,TmCdPd2,4,101.99999999999999,23.999999999999993
mb-06007,CeTlAu2,4,66.00000000000001,18.999999999999996
mb-06008,LiPr2Os,4,70.00000000000001,21.999999999999996
mb-06009,La2TlHg,4,73.0,32.00000000000001
mb-06010,TlCl,2,20.000000000000004,6.0
mb-06011,Mg2AgRh,4,89.0,23.999999999999993
mb-06012,Lu2AgRu,4,101.00000000000001,36.0
mb-06013,LiAl2Ir,4,135.0,55.00000000000001
mb-06014,HoRh2,6,158.0,60.0
mb-06015,CeCd2,3,50.999999999999986,29.999999999999996
mb-06016,LiVRh2,4,179.00000000000006,82.0
mb-06017,PuO2,3,191.00000000000006,76.0
mb-06018,MgGaPd2,4,132.00000000000006,34.0
mb-06019,HoCdAu2,4,86.99999999999999,23.999999999999993
mb-06020,LiAc2Ge,4,37.0,21.0
mb-06021,Ti2FeIr,4,191.00000000000006,72.00000000000001
mb-06022,TmSe,2,79.99999999999999,21.999999999999996
mb-06023,MgInRh2,4,79.99999999999999,63.0
mb-06024,BaO,2,68.00000000000001,37.99999999999999
mb-06025,Li3Hg,4,26.0,11.000000000000002
mb-06026,SrO,2,86.99999999999999,56.00000000000001
mb-06027,Hg2Pt2O7,22,193.00000000000006,70.99999999999999
mb-06028,Al2Au,3,105.00000000000004,33.0
mb-06029,TaTiRe2,4,263.0000000000001,117.00000000000001
mb-06030,ThAs,2,101.99999999999999,46.0
mb-06031,CsF,2,21.0,10.0
mb-06032,AcTlAu2,4,59.00000000000001,1.0
mb-06033,LiGeRh2,4,174.00000000000009,85.99999999999999
mb-06034,EuF2,3,66.00000000000001,29.0
mb-06035,Er2ZnRu,4,91.00000000000001,34.0
mb-06036,KNa2Sb,4,20.000000000000004,12.000000000000002
mb-06037,CaS,2,57.00000000000001,38.99999999999999
mb-06038,LuFe2,6,83.00000000000001,49.99999999999999
mb-06039,YN,2,159.99999999999991,121.00000000000006
mb-06040,HgSe,2,40.99999999999999,12.999999999999998
mb-06041,LiMgTl2,4,34.0,11.000000000000002
mb-06042,Mn2AlW,4,236.00000000000009,126.99999999999999
mb-06043,LiNd2Os,4,73.0,22.999999999999996
mb-06044,CaPmCd2,4,42.00000000000001,17.999999999999996
mb-06045,Hf2Pd,3,136.99999999999997,55.00000000000001
mb-06046,SrIr2,6,225.99999999999991,33.0
mb-06047,HfSnRu2,4,202.00000000000006,109.00000000000004
mb-06048,YbNbRu2,4,164.00000000000003,63.999999999999986
mb-06049,LiNdHg2,4,47.00000000000001,4.0
mb-06050,Pm2AgGe,4,68.00000000000001,23.999999999999993
mb-06051,Ti2AlTc,4,158.0,60.0
mb-06052,LiPm2Ru,4,67.0,21.999999999999996
mb-06053,Pm2MgSi,4,55.00000000000001,21.999999999999996
mb-06054,ScGaRu2,4,171.99999999999991,67.0
mb-06055,CaPmPd2,4,68.99999999999999,26.0
mb-06056,MnAu2,3,124.00000000000003,29.999999999999996
mb-06057,PmCdRh2,4,111.00000000000004,40.99999999999999
mb-06058,MnBe2Rh,4,176.00000000000006,89.0
mb-06059,Nd2AgHg,4,55.00000000000001,13.999999999999998
mb-06060,Ta2ReMo,4,290.0,128.99999999999994
mb-06061,Er2MgAl,4,58.00000000000001,36.0
mb-06062,LiCo2Si,4,168.99999999999997,115.00000000000003
mb-06063,MnSnRu2,4,265.00000000000006,112.99999999999994
mb-06064,YbTaRu2,4,179.00000000000006,70.00000000000001
mb-06065,NaPrTl2,4,37.0,17.0
mb-06066,ScTiRu2,4,237.99999999999994,78.99999999999999
mb-06067,UO2,24,200.00000000000003,89.0
mb-06068,LiSc2Os,4,96.99999999999999,39.99999999999999
mb-06069,TbSb,2,56.00000000000001,35.0
mb-06070,LiIn2Pt,4,77.99999999999999,27.000000000000004
mb-06071,Pm2GePd,4,78.99999999999999,18.999999999999996
mb-06072,CaPmPt2,4,89.0,34.0
mb-06073,SmTmHg2,4,63.999999999999986,17.999999999999996
mb-06074,LiGa,4,34.0,29.0
mb-06075,DyTe,2,63.0,18.999999999999996
mb-06076,Pm2SiAg,4,67.0,26.0
mb-06077,LaPrIn2,4,55.00000000000001,21.999999999999996
mb-06078,TiCo2Si,4,201.00000000000009,85.99999999999999
mb-06079,Ca6Ag16N,46,63.999999999999986,22.999999999999996
mb-06080,LuN,2,179.00000000000006,144.99999999999997
mb-06081,V3Sb,8,178.00000000000003,78.99999999999999
